NCT03141359	10:34:cancer,45:60:cancer,82:97:cancer,99:131:cancer,176:182:cancer,218:233:clinical_variable	However, non-melanoma skin cancer, low risk prostate cancer, well differentiated thyroid cancers, in situ carcinomas of the breast, oral cavity, cervix, and other organs, and tumors that are not thought to impact the life expectancy of the subject according to the treating investigator is permissible
NCT03141359	1:14:clinical_variable,17:21:upper_bound	Primary tumor ≤ 7 cm
NCT03141359	16:26:cancer,64:71:lower_bound	Prior invasive malignancy unless disease free for a minimum of 3 years from enrollment
NCT03141359	23:38:treatment,98:115:treatment,178:187:treatment,201:211:cancer	Subjects who have had prior radiation to the region of the chest that would result in overlap of radiation therapy fields and determined by the treating physician to impede the treatment of the study malignancy
NCT03141359	23:45:treatment,50:61:cancer	Subjects who have had prior systemic therapy for lung cancer
NCT03141359	15:45:chronic_disease,60:67:treatment,266:280:treatment,410:420:cancer	Subjects with non-malignant pleural effusion identified on CT scan are eligible provided the effusion is not known or demonstrated to be an exudative effusion. If a pleural effusion is present, the following criteria must be met to exclude malignant involvement: A pleuracentesis is required if pleural fluid is present and visible on both CT scan and chest x-ray. Pleural fluid cytology must be negative for malignancy. Effusions that are minimal and too small for pleuracentesis as determined by the investigator will be eligible for enrollment
NCT03141359	97:102:gender,99:102:gender,184:189:gender,222:257:contraception_consent,259:302:contraception_consent,304:314:contraception_consent,361:376:treatment,393:408:pregnancy,400:408:pregnancy	The effects of radiation on the developing human fetus are not well described. For this reason, women of child-bearing potential and non-sterilized men who are sexually active with a woman of child-bearing potential must agree to use adequate contraception (hormonal or barrier method of birth control; abstinence) prior to study entry and for the duration of study treatment. Should a woman become pregnant or suspect she is pregnant while she or her partner is participating in this study, she should inform her treating physician immediately
NCT03141164	1:5:age,6:8:lower_bound,9:11:upper_bound	Aged 19-89
NCT03141164	39:63:chronic_disease	Having a current or past history of a substance abuse disorder
NCT03141164	19:38:chronic_disease,42:63:chronic_disease,104:113:lower_bound	Having a previous serious head injury or neurological disorder, or loss of consciousness for more than 2 minutes
NCT03141164	14:16:upper_bound,31:33:lower_bound	Younger than 18 or older than 89
NCT03141164	1:19:chronic_disease	visual impairments due to partial vision loss
NCT03140527	1:24:chronic_disease,39:71:clinical_variable,73:103:clinical_variable,107:116:clinical_variable	Abnormal liver function as defined by aspartate aminotransferase (AST), alanine aminotransferase (ALT) or bilirubin > upper limit of the normal range
NCT03140527	1:22:bmi,24:26:lower_bound,31:39:upper_bound	Body mass index (BMI) ≥18 to <30 kg/m2
NCT03140527	71:77:treatment,79:85:treatment,91:97:treatment,105:112:upper_bound	Concomitant use of known strong or moderate inhibitors or inducers of CYP1A2, CYP2B6, and CYP3A4 within 14 days or 5 half-lives (whichever is longer) prior to Day 1 and through the last PK sampling point on Day 20
NCT03140527	33:47:treatment,55:68:upper_bound	Currently taking or has taken a CFTR modulator within 30 days prior to initial dose of study drugs
NCT03140527	1:44:clinical_variable,45:47:lower_bound,48:51:upper_bound	Forced expiratory volume in 1 second (FEV1) 40-90% predicted
NCT03140527	50:63:lower_bound	Non-smoker and non-tobacco user for a minimum of 30 days prior to screening
NCT03140527	18:40:treatment,44:83:treatment,91:98:upper_bound	Participation in another clinical trial or treatment with an investigational agent within 28 days or 5 half-lives, whichever is longer, prior to Study Day 1
NCT03140527	27:61:chronic_disease,63:98:chronic_disease,103:137:chronic_disease	Positive blood screen for human immunodeficiency virus (HIV), hepatitis B surface antigen (HBsAg), or hepatitis C virus antibody (HCVAb)
NCT03140527	1:9:pregnancy	Pregnant
NCT03140527	11:31:treatment,103:111:lower_bound	Stable on ivacaftor/lumacaftor dosing for both label indication and per label dosing for a minimum of 3 months at the time of dosing
NCT03140527	11:21:treatment,22:31:treatment,103:110:upper_bound	Stable on tezacaftor/ivacaftor dosing for both label indication and per label dosing for a minimum of 1 month at the time dosing
NCT03140527	8:18:treatment,23:57:treatment,65:73:upper_bound	Use of grapefruit- or Seville orange-containing products within 48 hours prior to Day 1 and through the last PK sampling point on Day 20
NCT03140527	1:4:age,5:7:lower_bound,11:19:upper_bound	age 18 to 55 years old
NCT03140527	44:53:upper_bound	alcohol or drug abuse or dependence within 12 months of screening as determined by the investigator
NCT03140527	1:7:cancer,19:31:upper_bound,43:66:cancer,72:88:treatment,102:116:lower_bound,134:158:cancer	cancer within the past 5 years (excluding cervical cancer in situ with curative therapy for at least one year prior to screening and non-melanoma skin cancer)
NCT03140527	14:16:chronic_disease,26:33:treatment,34:50:treatment,126:147:chronic_disease,151:167:chronic_disease,168:193:chronic_disease	diagnosis of CF with the F508del/F508del genotype on record, along with clinical findings consistent with CF such as chronic sinopulmonary disease or gastrointestinal/nutritional abnormalities
NCT03140527	22:30:upper_bound	donated blood within 3 months of screening or plans to donate blood within 3 months of study completion
NCT03140527	9:14:gender	nursing women
NCT03140527	1:22:treatment	organ transplantation
NCT03140488	2:10:upper_bound,14:17:age	<18 years of age
NCT03140488	1:23:clinical_variable,37:47:lower_bound,64:74:lower_bound	Estimated fetal weight greater than 4500 grams in diabetic and 5000 grams in non-diabetic mother
NCT03140488	12:38:treatment	History of previous cesarean delivery
NCT03140488	13:16:bmi,18:20:upper_bound,25:33:upper_bound,37:46:pregnancy,56:58:upper_bound	Lean group: BMI ≤25 at <20 weeks of pregnancy, or BMI ≤28 at a term gestation of pregnancy
NCT03140488	38:53:chronic_disease	Patients with history of significant cardiac disease
NCT03140488	36:43:treatment,45:53:treatment,55:77:treatment	Previous cervical ripening agents (cytotec, cervidil, cervical Foley Balloon)
NCT03140488	11:20:pregnancy,23:31:lower_bound	Singleton pregnancy ≥ 37 weeks gestation
NCT03139318	1:2:lower_bound,3:11:upper_bound,15:18:age	5-21 years of age
NCT03139318	1:8:gender,16:40:pregnancy	Females with a positive urine pregnancy test
NCT03139318	25:45:treatment,50:65:treatment,74:83:treatment,87:124:cancer	Subject is eligible for routine chemotherapy and routine surgery for the treatment of non-metastatic extremity osteosarcoma
NCT03139227	20:68:treatment,80:94:upper_bound	Chronic use of any herbal or dietary supplement containing apigenin within the 3 months prior to entry on the study
NCT03139227	19:28:treatment,30:40:treatment,56:76:treatment	Concurrent use of tamoxifen, raloxifene, or any of the aromatase inhibitors
NCT03139227	29:41:chronic_disease	Current and past history of hypertension
NCT03139227	1:61:clinical_variable,62:63:lower_bound,67:68:upper_bound	Eastern Cooperative Oncology Group (ECOG) performance status 0 or 1
NCT03139227	11:17:lower_bound,23:32:pregnancy,47:59:treatment	Must be > 1 year from pregnancy, lactation or chemotherapy
NCT03139227	36:48:allergy_name,62:66:allergy_name,68:75:allergy_name,86:90:allergy_name,101:107:allergy_name,117:130:allergy_name	No known allergy to ingredients of banana bread preparation (eggs, almonds and other nuts since the celery also has almond powder)
NCT03139227	9:21:treatment,23:40:treatment,51:75:treatment	Ongoing chemotherapy, radiation therapy, or other cancer-related treatment
NCT03138733	1:54:chronic_disease,130:142:treatment,146:155:treatment	Bloodstream or non-bloodstream concomitant infections with Gram-negative bacteria that are known to be non-susceptible to either ceftobiprole or aztreonam
NCT03138733	33:42:chronic_disease	Community- or hospital-acquired pneumonia
NCT03138733	10:57:chronic_disease	Definite native-valve right-sided infective endocarditis by Modified Duke's Criteria
NCT03138733	1:5:gender	Male
NCT03138733	28:31:chronic_disease	Other forms of complicated SAB
NCT03138733	1:26:treatment,30:49:treatment	Prosthetic cardiac valves or valve support rings
NCT03138733	28:53:treatment	Requirement for continuous renal-replacement therapy
NCT03138733	1:39:chronic_disease,59:62:lower_bound,106:116:upper_bound	Staphylococcus aureus bacteremia (SAB), based on at least one positive blood culture obtained within the 72 h prior to randomization
NCT03138733	1:10:treatment,39:58:treatment,60:92:treatment,107:111:lower_bound,123:135:upper_bound	Treatment with potentially effective (anti-staphylococcal) systemic antibacterial treatment for more than 48 h within the 7 days prior to randomization
NCT03138733	1:6:gender,15:23:pregnancy	Women who are pregnant
NCT03138733	1:7:gender,10:18:lower_bound,22:25:age	female ≥ 18 years of age
NCT03138733	1:12:chronic_disease,14:24:clinical_variable,27:33:lower_bound	tachycardia (heart rate > 90 bpm)
NCT03138733	1:23:clinical_variable,26:32:lower_bound,38:52:upper_bound,59:62:lower_bound,63:91:clinical_variable	white blood cell count > 10,000 or < 4,000 cells/µL, or > 10% immature neutrophils (bands)
NCT03138512	52:73:chronic_disease	Any severe or serious, acute or chronic medical or psychiatric condition, or laboratory abnormality that may increase the risk associated with study participation
NCT03138512	1:13:cancer,43:44:lower_bound,48:62:upper_bound	Kidney tumor has been completely resected 4 to 12 weeks prior to randomization
NCT03138512	36:70:chronic_disease,80:121:chronic_disease	Known history of positive test for human immunodeficiency virus (HIV) or known acquired immunodeficiency syndrome (AIDS)
NCT03138512	41:80:treatment	Participants with a condition requiring systemic treatment with corticosteroids
NCT03138512	35:53:chronic_disease	with an active known or suspected autoimmune disease
NCT03137771	1:32:clinical_variable,35:49:lower_bound	Absolute neutrophil count (ANC) ≥ 500 cells/mm^3
NCT03137771	1:16:chronic_disease,20:36:chronic_disease,59:70:treatment	Acute bacterial or fungal infection requiring intravenous antibiotics at the time of registration
NCT03137771	44:49:lower_bound	Brachial plexus previously irradiated to > 50 Gy
NCT03137771	1:10:clinical_variable,38:43:lower_bound	Brainstem previously irradiated to > 50 Gy
NCT03137771	53:81:cancer	Clinical or radiologic evidence of untreated and/or progressive brain metastases
NCT03137771	1:21:clinical_variable,24:42:lower_bound,61:78:clinical_variable	Creatinine clearance ≥ 45 mL/min/1.73 m^2 for patients with creatinine levels above institutional normal
NCT03137771	1:21:cancer	Cutaneous metastasis of NSCLC
NCT03137771	26:36:cancer,69:83:cancer,97:105:treatment,130:136:treatment,144:157:upper_bound	Imaging proof of limited metastatic disease and response to therapy/stable disease, by at least CT chest through the adrenals or PET/CT within 30 days prior to registration
NCT03137771	7:41:chronic_disease,85:96:clinical_variable,99:119:upper_bound	Known human immunodeficiency virus (HIV) positive with cluster of differentiation 4 (CD4) count < 200 cells/microliter
NCT03137771	39:45:clinical_variable,48:51:lower_bound	Lung previously irradiated with prior V20 Gy > 35%
NCT03137771	115:128:upper_bound	Participation in any investigational drug study (excluding non-oncology and/or symptom management studies) within 4 weeks prior to registration
NCT03137771	36:43:upper_bound,103:119:treatment	Patients must be registered within 35 days of administration of the last dose of first-line/induction systemic therapy
NCT03137771	29:62:treatment	Patients must have received first-line/induction chemotherapy (4 cycles) and achieved stable disease or a partial response
NCT03137771	20:36:treatment,38:68:treatment,74:79:cancer	Patients receiving targeted therapy (non-cytotoxic systemic therapy) for NSCLC in the first-line setting
